tab_log_data;tab_log_log
"2025-03-02 15:13:45";"{""log"": ""estorno_venda"", ""obs"": ""erro"", ""id_venda"": 1894, ""id_entidade"": 170}"
"2025-03-03 09:18:45";"{""log"": ""venda_prazo"", ""id_venda"": 1901, ""id_entidade"": 170}"
"2025-03-03 10:42:21";"{""log"": ""venda_prazo"", ""id_venda"": 1906, ""id_entidade"": 2}"
"2025-03-03 10:51:04";"{""log"": ""estorno_venda"", ""obs"": ""Duplicado"", ""id_venda"": 1908, ""id_entidade"": 2}"
"2025-03-03 11:17:46";"{""log"": ""venda_prazo"", ""id_venda"": 1910, ""id_entidade"": 2}"
"2025-03-03 11:24:17";"{""log"": ""estorno_venda"", ""obs"": ""devolveu"", ""id_venda"": 1872, ""id_entidade"": 2}"
"2025-03-03 11:49:05";"{""log"": ""venda_prazo"", ""id_venda"": 1918, ""id_entidade"": 2}"
"2025-03-03 14:20:05";"{""log"": ""venda_prazo"", ""id_venda"": 1923, ""id_entidade"": 2}"
"2025-03-03 14:35:40";"{""log"": ""venda_prazo"", ""id_venda"": 945, ""id_entidade"": 2}"
"2025-03-03 16:08:37";"{""log"": ""venda_prazo"", ""id_venda"": 1926, ""id_entidade"": 2}"
"2025-03-03 19:39:53";"{""log"": ""estorno_venda"", ""obs"": ""Duplicado"", ""id_venda"": 1932, ""id_entidade"": 2}"
"2025-03-03 20:06:36";"{""log"": ""venda_prazo"", ""id_venda"": 1910, ""id_entidade"": 2}"
"2025-03-04 09:37:32";"{""log"": ""venda_prazo"", ""id_venda"": 1939, ""id_entidade"": 2}"
"2025-03-04 09:38:19";"{""log"": ""estorno_venda"", ""obs"": ""ERRADO"", ""id_venda"": 1940, ""id_entidade"": 2}"
"2025-03-04 09:56:19";"{""log"": ""venda_prazo"", ""id_venda"": 1944, ""id_entidade"": 2}"
"2025-03-04 10:15:26";"{""log"": ""venda_prazo"", ""id_venda"": 1945, ""id_entidade"": 2}"
"2025-03-05 09:01:12";"{""log"": ""venda_prazo"", ""id_venda"": 1948, ""id_entidade"": 2}"
"2025-03-05 10:09:46";"{""log"": ""venda_prazo"", ""id_venda"": 1952, ""id_entidade"": 2}"
"2025-03-05 11:10:58";"{""log"": ""venda_prazo"", ""id_venda"": 1954, ""id_entidade"": 2}"
"2025-03-05 15:06:26";"{""log"": ""venda_prazo"", ""id_venda"": 1959, ""id_entidade"": 2}"
"2025-03-05 15:39:58";"{""log"": ""venda_prazo"", ""id_venda"": 1961, ""id_entidade"": 2}"
"2025-03-05 17:48:56";"{""log"": ""venda_prazo"", ""id_venda"": 1966, ""id_entidade"": 170}"
"2025-03-05 19:52:34";"{""log"": ""estorno_venda"", ""obs"": ""Devolveu"", ""id_venda"": 1455, ""id_entidade"": 1}"
"2025-03-05 19:53:30";"{""log"": ""venda_prazo"", ""id_venda"": 1856, ""id_entidade"": 1}"
"2025-03-05 19:54:29";"{""log"": ""produto_estoque_del"", ""obs"": ""Vem faltando a alguns dias"", ""qtd"": 2, ""custoun"": 77.5, ""id_produto"": 1, ""id_entidade"": 1}"
"2025-03-05 19:56:48";"{""log"": ""estorno_venda"", ""obs"": ""Devolveu"", ""id_venda"": 1855, ""id_entidade"": 1}"
"2025-03-05 19:59:33";"{""log"": ""venda_prazo"", ""id_venda"": 1856, ""id_entidade"": 1}"
"2025-03-06 09:09:49";"{""log"": ""venda_prazo"", ""id_venda"": 1970, ""id_entidade"": 170}"
"2025-03-06 12:54:58";"{""log"": ""estorno_item"", ""id_venda"": 1978, ""id_entidade"": 2, ""id_vendaitem"": 3}"
"2025-03-06 15:06:14";"{""log"": ""venda_prazo"", ""id_venda"": 1983, ""id_entidade"": 2}"
"2025-03-06 15:06:44";"{""log"": ""estorno_venda"", ""obs"": ""devolveu"", ""id_venda"": 1856, ""id_entidade"": 2}"
"2025-03-06 15:33:15";"{""log"": ""estorno_venda"", ""obs"": ""ERRADO"", ""id_venda"": 1984, ""id_entidade"": 2}"
"2025-03-06 17:41:30";"{""log"": ""estorno_venda"", ""obs"": ""erro"", ""id_venda"": 1987, ""id_entidade"": 2}"
"2025-03-06 19:50:25";"{""log"": ""produto_estoque_del"", ""obs"": ""Transferência para o estoque secundário."", ""qtd"": 2, ""custoun"": 77.5, ""id_produto"": 1, ""id_entidade"": 2}"
"2025-03-06 19:50:25";"{""log"": ""produto_estoque_secundario_add"", ""obs"": ""Transferência do estoque primário."", ""qtd"": 2, ""id_produto"": 1, ""id_entidade"": 2}"
"2025-03-07 08:48:39";"{""log"": ""venda_prazo"", ""id_venda"": 1993, ""id_entidade"": 2}"
"2025-03-07 08:59:22";"{""log"": ""estorno_venda"", ""obs"": ""devolveu"", ""id_venda"": 1735, ""id_entidade"": 2}"
"2025-03-07 11:49:24";"{""log"": ""venda_prazo"", ""id_venda"": 1999, ""id_entidade"": 2}"
"2025-03-07 12:06:36";"{""log"": ""venda_prazo"", ""id_venda"": 2001, ""id_entidade"": 2}"
"2025-03-07 12:10:26";"{""log"": ""venda_prazo"", ""id_venda"": 2003, ""id_entidade"": 2}"
"2025-03-07 14:53:09";"{""log"": ""venda_prazo"", ""id_venda"": 2009, ""id_entidade"": 2}"
"2025-03-07 18:24:51";"{""log"": ""venda_prazo"", ""id_venda"": 2017, ""id_entidade"": 2}"
"2025-03-07 18:48:03";"{""log"": ""venda_prazo"", ""id_venda"": 2020, ""id_entidade"": 2}"
"2025-03-07 19:10:12";"{""log"": ""venda_prazo"", ""id_venda"": 2022, ""id_entidade"": 2}"
"2025-03-07 19:52:53";"{""log"": ""venda_prazo"", ""id_venda"": 2024, ""id_entidade"": 2}"
"2025-03-08 08:04:20";"{""log"": ""venda_prazo"", ""id_venda"": 2017, ""id_entidade"": 2}"
"2025-03-08 08:10:17";"{""log"": ""venda_prazo"", ""id_venda"": 2028, ""id_entidade"": 2}"
"2025-03-08 08:19:42";"{""log"": ""venda_prazo"", ""id_venda"": 2029, ""id_entidade"": 2}"
"2025-03-08 09:39:20";"{""log"": ""estorno_item"", ""id_venda"": 2033, ""id_entidade"": 2, ""id_vendaitem"": 1}"
"2025-03-08 12:53:53";"{""log"": ""venda_prazo"", ""id_venda"": 2040, ""id_entidade"": 2}"
"2025-03-08 12:54:10";"{""log"": ""venda_prazo"", ""id_venda"": 2041, ""id_entidade"": 2}"
"2025-03-08 12:56:30";"{""log"": ""venda_prazo"", ""id_venda"": 2042, ""id_entidade"": 2}"
"2025-03-08 13:02:01";"{""log"": ""venda_prazo"", ""id_venda"": 2042, ""id_entidade"": 2}"
"2025-03-08 13:02:53";"{""log"": ""venda_prazo"", ""id_venda"": 2045, ""id_entidade"": 2}"
"2025-03-08 13:02:59";"{""log"": ""venda_prazo"", ""id_venda"": 2044, ""id_entidade"": 2}"
"2025-03-08 13:05:42";"{""log"": ""venda_prazo"", ""id_venda"": 2043, ""id_entidade"": 2}"
"2025-03-08 13:06:20";"{""log"": ""estorno_venda"", ""obs"": ""devolveu"", ""id_venda"": 2003, ""id_entidade"": 2}"
"2025-03-08 14:37:56";"{""log"": ""produto_estoque_secundario_add"", ""obs"": ""Comprou"", ""qtd"": 15, ""id_produto"": 4, ""id_entidade"": 1}"
"2025-03-08 15:32:08";"{""log"": ""venda_prazo"", ""id_venda"": 2052, ""id_entidade"": 2}"
"2025-03-08 15:32:15";"{""log"": ""estorno_venda"", ""obs"": ""Duplicado"", ""id_venda"": 2048, ""id_entidade"": 2}"
"2025-03-09 08:46:17";"{""log"": ""estorno_venda"", ""obs"": ""Duplicado"", ""id_venda"": 2060, ""id_entidade"": 170}"
"2025-03-09 10:05:20";"{""log"": ""estorno_venda"", ""obs"": ""erro"", ""id_venda"": 2066, ""id_entidade"": 170}"
"2025-03-09 11:12:25";"{""log"": ""estorno_venda"", ""obs"": ""erro"", ""id_venda"": 2072, ""id_entidade"": 170}"
"2025-03-09 12:45:31";"{""log"": ""venda_prazo"", ""id_venda"": 2074, ""id_entidade"": 1}"
"2025-03-09 13:19:02";"{""log"": ""venda_prazo"", ""id_venda"": 2079, ""id_entidade"": 170}"
"2025-03-10 09:27:11";"{""log"": ""venda_prazo"", ""id_venda"": 2088, ""id_entidade"": 170}"
"2025-03-10 10:37:34";"{""log"": ""estorno_venda"", ""obs"": ""ERRADO"", ""id_venda"": 2092, ""id_entidade"": 170}"
"2025-03-10 10:53:27";"{""log"": ""venda_prazo"", ""id_venda"": 2094, ""id_entidade"": 170}"
"2025-03-10 10:59:16";"{""log"": ""venda_prazo"", ""id_venda"": 2097, ""id_entidade"": 170}"
"2025-03-10 16:18:00";"{""log"": ""estorno_item"", ""id_venda"": 2107, ""id_entidade"": 170, ""id_vendaitem"": 1}"
"2025-03-10 16:19:09";"{""log"": ""estorno_item"", ""id_venda"": 2107, ""id_entidade"": 170, ""id_vendaitem"": 2}"
"2025-03-11 08:58:38";"{""log"": ""venda_prazo"", ""id_venda"": 2116, ""id_entidade"": 170}"
"2025-03-11 17:41:53";"{""log"": ""estorno_item"", ""id_venda"": 2132, ""id_entidade"": 2, ""id_vendaitem"": 1}"
"2025-03-11 17:42:07";"{""log"": ""estorno_venda"", ""obs"": ""errado"", ""id_venda"": 2132, ""id_entidade"": 2}"
"2025-03-11 19:48:30";"{""log"": ""estorno_venda"", ""obs"": ""devolveu"", ""id_venda"": 2045, ""id_entidade"": 2}"
"2025-03-12 09:07:06";"{""log"": ""venda_prazo"", ""id_venda"": 2137, ""id_entidade"": 2}"
"2025-03-12 10:06:55";"{""log"": ""estorno_item"", ""id_venda"": 2140, ""id_entidade"": 2, ""id_vendaitem"": 2}"
"2025-03-12 11:31:48";"{""log"": ""venda_prazo"", ""id_venda"": 2142, ""id_entidade"": 2}"
"2025-03-12 15:10:09";"{""log"": ""venda_prazo"", ""id_venda"": 2150, ""id_entidade"": 2}"
"2025-03-12 15:30:25";"{""log"": ""estorno_item"", ""id_venda"": 2152, ""id_entidade"": 2, ""id_vendaitem"": 1}"
"2025-03-12 18:06:39";"{""log"": ""venda_prazo"", ""id_venda"": 2155, ""id_entidade"": 2}"
"2025-03-12 18:26:36";"{""log"": ""venda_prazo"", ""id_venda"": 2156, ""id_entidade"": 2}"
"2025-03-12 18:27:31";"{""log"": ""venda_prazo"", ""id_venda"": 2157, ""id_entidade"": 2}"
"2025-03-12 19:56:13";"{""log"": ""venda_prazo"", ""id_venda"": 2159, ""id_entidade"": 2}"
"2025-03-13 08:00:25";"{""log"": ""venda_prazo"", ""id_venda"": 2156, ""id_entidade"": 2}"
"2025-03-13 08:50:08";"{""log"": ""venda_prazo"", ""id_venda"": 2160, ""id_entidade"": 2}"
"2025-03-13 09:41:14";"{""log"": ""venda_prazo"", ""id_venda"": 2161, ""id_entidade"": 2}"
"2025-03-13 17:07:45";"{""log"": ""venda_prazo"", ""id_venda"": 2172, ""id_entidade"": 2}"
"2025-03-13 17:30:38";"{""log"": ""venda_prazo"", ""id_venda"": 2172, ""id_entidade"": 2}"
"2025-03-13 18:49:10";"{""log"": ""estorno_item"", ""id_venda"": 2166, ""id_entidade"": 2, ""id_vendaitem"": 1}"
"2025-03-13 18:49:10";"{""log"": ""estorno_item"", ""id_venda"": 2166, ""id_entidade"": 2, ""id_vendaitem"": 2}"
"2025-03-14 10:29:48";"{""log"": ""venda_prazo"", ""id_venda"": 2172, ""id_entidade"": 2}"
"2025-03-14 10:34:33";"{""log"": ""venda_prazo"", ""id_venda"": 2180, ""id_entidade"": 2}"
"2025-03-14 10:37:42";"{""log"": ""venda_prazo"", ""id_venda"": 2181, ""id_entidade"": 2}"
"2025-03-14 10:38:24";"{""log"": ""venda_prazo"", ""id_venda"": 2182, ""id_entidade"": 2}"
"2025-03-14 10:41:28";"{""log"": ""venda_prazo"", ""id_venda"": 2184, ""id_entidade"": 2}"
"2025-03-14 11:55:25";"{""log"": ""estorno_item"", ""id_venda"": 2188, ""id_entidade"": 2, ""id_vendaitem"": 1}"
"2025-03-14 12:20:46";"{""log"": ""venda_prazo"", ""id_venda"": 2190, ""id_entidade"": 2}"
"2025-03-14 14:03:39";"{""log"": ""venda_prazo"", ""id_venda"": 2195, ""id_entidade"": 2}"
"2025-03-14 16:50:24";"{""log"": ""venda_prazo"", ""id_venda"": 2199, ""id_entidade"": 2}"
"2025-03-14 17:21:00";"{""log"": ""venda_prazo"", ""id_venda"": 2200, ""id_entidade"": 2}"
"2025-03-14 18:07:43";"{""log"": ""estorno_venda"", ""obs"": ""devolveu"", ""id_venda"": 2157, ""id_entidade"": 2}"
"2025-03-14 19:36:50";"{""log"": ""estorno_venda"", ""obs"": ""vitor lançou a mais"", ""id_venda"": 1665, ""id_entidade"": 2}"
"2025-03-14 19:40:22";"{""log"": ""venda_prazo"", ""id_venda"": 2205, ""id_entidade"": 2}"
"2025-03-15 08:17:05";"{""log"": ""estorno_item"", ""id_venda"": 2206, ""id_entidade"": 2, ""id_vendaitem"": 1}"
"2025-03-15 09:59:09";"{""log"": ""estorno_item"", ""id_venda"": 2212, ""id_entidade"": 2, ""id_vendaitem"": 1}"
"2025-03-15 10:01:18";"{""log"": ""venda_prazo"", ""id_venda"": 2214, ""id_entidade"": 2}"
"2025-03-15 12:10:27";"{""log"": ""venda_prazo"", ""id_venda"": 2220, ""id_entidade"": 2}"
"2025-03-15 12:10:43";"{""log"": ""venda_prazo"", ""id_venda"": 2221, ""id_entidade"": 2}"
"2025-03-15 12:14:45";"{""log"": ""venda_prazo"", ""id_venda"": 2225, ""id_entidade"": 2}"
"2025-03-15 16:17:43";"{""log"": ""venda_prazo"", ""id_venda"": 2040, ""id_entidade"": 2}"
"2025-03-15 16:28:32";"{""log"": ""venda_prazo"", ""id_venda"": 2234, ""id_entidade"": 2}"
"2025-03-15 19:38:12";"{""log"": ""produto_estoque_del"", ""obs"": ""cancelou pedido do edson"", ""qtd"": 1, ""custoun"": 79, ""id_produto"": 1, ""id_entidade"": 2}"
"2025-03-16 09:18:24";"{""log"": ""venda_prazo"", ""id_venda"": 2239, ""id_entidade"": 2}"
"2025-03-16 12:08:25";"{""log"": ""estorno_item"", ""id_venda"": 2243, ""id_entidade"": 2, ""id_vendaitem"": 1}"
"2025-03-16 12:08:39";"{""log"": ""venda_prazo"", ""id_venda"": 2243, ""id_entidade"": 2}"
"2025-03-16 12:08:52";"{""log"": ""venda_prazo"", ""id_venda"": 2244, ""id_entidade"": 2}"
"2025-03-16 13:49:59";"{""log"": ""venda_prazo"", ""id_venda"": 2248, ""id_entidade"": 2}"
"2025-03-17 09:02:42";"{""log"": ""estorno_venda"", ""obs"": ""devolveu"", ""id_venda"": 2221, ""id_entidade"": 2}"
"2025-03-17 09:03:04";"{""log"": ""venda_prazo"", ""id_venda"": 2254, ""id_entidade"": 2}"
"2025-03-17 12:30:08";"{""log"": ""venda_prazo"", ""id_venda"": 2261, ""id_entidade"": 2}"
"2025-03-17 15:41:14";"{""log"": ""preco"", ""promocao"": false, ""id_produto"": 9, ""preco_novo"": 87, ""id_entidade"": 1, ""preco_anterior"": 85}"
"2025-03-17 17:40:57";"{""log"": ""preco"", ""promocao"": false, ""id_produto"": 9, ""preco_novo"": 88, ""id_entidade"": 1, ""preco_anterior"": 87}"
"2025-03-18 09:00:54";"{""log"": ""venda_prazo"", ""id_venda"": 2257, ""id_entidade"": 2}"
"2025-03-18 09:56:26";"{""log"": ""venda_prazo"", ""id_venda"": 2276, ""id_entidade"": 2}"
"2025-03-18 16:51:24";"{""log"": ""estorno_venda"", ""obs"": ""devolveu"", ""id_venda"": 2184, ""id_entidade"": 2}"
"2025-03-18 17:02:49";"{""log"": ""venda_prazo"", ""id_venda"": 2279, ""id_entidade"": 2}"
"2025-03-18 17:30:17";"{""log"": ""estorno_item"", ""id_venda"": 2280, ""id_entidade"": 2, ""id_vendaitem"": 1}"
"2025-03-18 17:44:04";"{""log"": ""venda_prazo"", ""id_venda"": 2276, ""id_entidade"": 1}"
"2025-03-19 09:26:51";"{""log"": ""venda_prazo"", ""id_venda"": 2286, ""id_entidade"": 2}"
"2025-03-19 09:38:27";"{""log"": ""estorno_item"", ""id_venda"": 2287, ""id_entidade"": 2, ""id_vendaitem"": 1}"
"2025-03-19 12:25:19";"{""log"": ""venda_prazo"", ""id_venda"": 2289, ""id_entidade"": 2}"
"2025-03-19 13:49:55";"{""log"": ""venda_prazo"", ""id_venda"": 2293, ""id_entidade"": 2}"
"2025-03-19 14:08:00";"{""log"": ""estorno_venda"", ""obs"": ""erro"", ""id_venda"": 2294, ""id_entidade"": 2}"
"2025-03-19 14:08:59";"{""log"": ""venda_prazo"", ""id_venda"": 2295, ""id_entidade"": 2}"
"2025-03-19 15:16:31";"{""log"": ""venda_prazo"", ""id_venda"": 2299, ""id_entidade"": 2}"
"2025-03-19 15:17:01";"{""log"": ""venda_prazo"", ""id_venda"": 2300, ""id_entidade"": 2}"
"2025-03-19 15:18:33";"{""log"": ""venda_prazo"", ""id_venda"": 2303, ""id_entidade"": 2}"
"2025-03-19 18:45:11";"{""log"": ""venda_prazo"", ""id_venda"": 2309, ""id_entidade"": 1}"
"2025-03-19 18:50:32";"{""log"": ""venda_prazo"", ""id_venda"": 2310, ""id_entidade"": 2}"
"2025-03-19 18:51:06";"{""log"": ""venda_prazo"", ""id_venda"": 2311, ""id_entidade"": 2}"
"2025-03-20 09:37:08";"{""log"": ""venda_prazo"", ""id_venda"": 2320, ""id_entidade"": 2}"
"2025-03-20 09:37:31";"{""log"": ""venda_prazo"", ""id_venda"": 2286, ""id_entidade"": 2}"
"2025-03-20 09:39:03";"{""log"": ""venda_prazo"", ""id_venda"": 2318, ""id_entidade"": 2}"
"2025-03-20 11:32:45";"{""log"": ""venda_prazo"", ""id_venda"": 2320, ""id_entidade"": 2}"
"2025-03-20 15:51:09";"{""log"": ""venda_prazo"", ""id_venda"": 2329, ""id_entidade"": 2}"
"2025-03-20 19:56:47";"{""log"": ""venda_prazo"", ""id_venda"": 2322, ""id_entidade"": 2}"
"2025-03-20 19:57:56";"{""log"": ""venda_prazo"", ""id_venda"": 2336, ""id_entidade"": 2}"
"2025-03-20 20:10:52";"{""log"": ""venda_prazo"", ""id_venda"": 2338, ""id_entidade"": 2}"
"2025-03-21 09:06:42";"{""log"": ""preco"", ""promocao"": false, ""id_produto"": 9, ""preco_novo"": 85, ""id_entidade"": 170, ""preco_anterior"": 88}"
"2025-03-21 09:07:02";"{""log"": ""venda_prazo"", ""id_venda"": 2340, ""id_entidade"": 170}"
"2025-03-21 09:41:12";"{""log"": ""estorno_venda"", ""obs"": ""erro"", ""id_venda"": 2344, ""id_entidade"": 170}"
"2025-03-21 10:02:13";"{""log"": ""venda_prazo"", ""id_venda"": 2346, ""id_entidade"": 1}"
"2025-03-21 10:02:27";"{""log"": ""estorno_venda"", ""obs"": ""Fiz o cadastro do CTR"", ""id_venda"": 2343, ""id_entidade"": 1}"
"2025-03-21 12:07:31";"{""log"": ""produto_estoque_add"", ""obs"": ""Nota reposição NF 254691 20/03/2025"", ""qtd"": 13, ""custoun"": 80.71, ""id_produto"": 1, ""id_entidade"": 1}"
"2025-03-21 12:26:00";"{""log"": ""produto_estoque_secundario_del"", ""obs"": ""Enviado para Copagas 17/03 NF 416"", ""qtd"": 6, ""id_produto"": 1, ""id_entidade"": 1}"
"2025-03-21 12:45:18";"{""log"": ""venda_prazo"", ""id_venda"": 2354, ""id_entidade"": 170}"
"2025-03-21 13:15:49";"{""log"": ""venda_prazo"", ""id_venda"": 2357, ""id_entidade"": 170}"
"2025-03-21 15:48:52";"{""log"": ""estorno_item"", ""id_venda"": 2361, ""id_entidade"": 1, ""id_vendaitem"": 2}"
"2025-03-21 15:49:00";"{""log"": ""estorno_item"", ""id_venda"": 2361, ""id_entidade"": 1, ""id_vendaitem"": 4}"
"2025-03-21 15:52:51";"{""log"": ""venda_prazo"", ""id_venda"": 2362, ""id_entidade"": 1}"
"2025-03-21 17:32:29";"{""log"": ""venda_prazo"", ""id_venda"": 2364, ""id_entidade"": 1}"
"2025-03-21 17:32:34";"{""log"": ""venda_prazo"", ""id_venda"": 2367, ""id_entidade"": 1}"
"2025-03-22 08:06:33";"{""log"": ""estorno_venda"", ""obs"": ""deixou pago para levar depois"", ""id_venda"": 2351, ""id_entidade"": 2}"
"2025-03-22 10:11:19";"{""log"": ""venda_prazo"", ""id_venda"": 2374, ""id_entidade"": 2}"
"2025-03-22 11:34:30";"{""log"": ""venda_prazo"", ""id_venda"": 2378, ""id_entidade"": 1}"
"2025-03-22 11:40:36";"{""log"": ""venda_prazo"", ""id_venda"": 2379, ""id_entidade"": 2}"
"2025-03-22 11:40:52";"{""log"": ""venda_prazo"", ""id_venda"": 2380, ""id_entidade"": 2}"
"2025-03-22 11:54:40";"{""log"": ""venda_prazo"", ""id_venda"": 2384, ""id_entidade"": 2}"
"2025-03-22 12:00:19";"{""log"": ""venda_prazo"", ""id_venda"": 2384, ""id_entidade"": 2}"
"2025-03-22 16:30:30";"{""log"": ""estorno_item"", ""id_venda"": 2390, ""id_entidade"": 2, ""id_vendaitem"": 1}"
"2025-03-22 16:35:33";"{""log"": ""estorno_venda"", ""obs"": ""errado"", ""id_venda"": 2391, ""id_entidade"": 2}"
"2025-03-22 16:38:23";"{""log"": ""venda_prazo"", ""id_venda"": 2392, ""id_entidade"": 2}"
"2025-03-22 18:44:15";"{""log"": ""venda_prazo"", ""id_venda"": 2378, ""id_entidade"": 1}"
"2025-03-22 19:49:31";"{""log"": ""venda_prazo"", ""id_venda"": 2377, ""id_entidade"": 2}"
"2025-03-23 10:06:02";"{""log"": ""venda_prazo"", ""id_venda"": 2399, ""id_entidade"": 2}"
"2025-03-23 11:18:51";"{""log"": ""venda_prazo"", ""id_venda"": 2401, ""id_entidade"": 1}"
"2025-03-23 11:30:01";"{""log"": ""venda_prazo"", ""id_venda"": 2403, ""id_entidade"": 2}"
"2025-03-23 11:30:19";"{""log"": ""venda_prazo"", ""id_venda"": 2404, ""id_entidade"": 2}"
"2025-03-23 12:28:12";"{""log"": ""venda_prazo"", ""id_venda"": 2401, ""id_entidade"": 1}"
"2025-03-23 12:41:03";"{""log"": ""venda_prazo"", ""id_venda"": 2408, ""id_entidade"": 2}"
"2025-03-24 08:56:29";"{""log"": ""venda_prazo"", ""id_venda"": 2409, ""id_entidade"": 2}"
"2025-03-24 09:04:15";"{""log"": ""venda_prazo"", ""id_venda"": 2279, ""id_entidade"": 2}"
"2025-03-24 09:16:14";"{""log"": ""venda_prazo"", ""id_venda"": 2411, ""id_entidade"": 2}"
"2025-03-24 10:08:04";"{""log"": ""estorno_venda"", ""obs"": ""Duplicado"", ""id_venda"": 2412, ""id_entidade"": 2}"
"2025-03-24 11:47:33";"{""log"": ""venda_prazo"", ""id_venda"": 2418, ""id_entidade"": 2}"
"2025-03-24 11:49:15";"{""log"": ""venda_prazo"", ""id_venda"": 2418, ""id_entidade"": 2}"
"2025-03-24 15:01:02";"{""log"": ""estorno_venda"", ""obs"": ""devolveu"", ""id_venda"": 2303, ""id_entidade"": 2}"
"2025-03-24 15:03:38";"{""log"": ""venda_prazo"", ""id_venda"": 2422, ""id_entidade"": 2}"
"2025-03-24 15:11:11";"{""log"": ""estorno_venda"", ""obs"": ""devolveu"", ""id_venda"": 1141, ""id_entidade"": 2}"
"2025-03-24 15:19:28";"{""log"": ""produto_estoque_del"", ""obs"": ""Transferência para o estoque secundário."", ""qtd"": 1, ""custoun"": 80.71, ""id_produto"": 1, ""id_entidade"": 2}"
"2025-03-24 15:19:29";"{""log"": ""produto_estoque_secundario_add"", ""obs"": ""Transferência do estoque primário."", ""qtd"": 1, ""id_produto"": 1, ""id_entidade"": 2}"
"2025-03-24 17:14:37";"{""log"": ""venda_prazo"", ""id_venda"": 2427, ""id_entidade"": 2}"
"2025-03-24 19:13:19";"{""log"": ""venda_prazo"", ""id_venda"": 2414, ""id_entidade"": 2}"
"2025-03-24 19:17:42";"{""log"": ""estorno_venda"", ""obs"": ""devolveu"", ""id_venda"": 2380, ""id_entidade"": 2}"
"2025-03-24 19:43:02";"{""log"": ""estorno_venda"", ""obs"": ""Duplicado"", ""id_venda"": 2428, ""id_entidade"": 2}"
"2025-03-24 19:54:18";"{""log"": ""venda_prazo"", ""id_venda"": 2430, ""id_entidade"": 2}"
"2025-03-24 19:59:30";"{""log"": ""venda_prazo"", ""id_venda"": 2431, ""id_entidade"": 2}"
"2025-03-24 20:00:01";"{""log"": ""estorno_venda"", ""obs"": ""mercado sao francisco"", ""id_venda"": 2307, ""id_entidade"": 2}"
"2025-03-25 08:54:58";"{""log"": ""venda_prazo"", ""id_venda"": 2433, ""id_entidade"": 2}"
"2025-03-25 19:00:42";"{""log"": ""estorno_item"", ""id_venda"": 2427, ""id_entidade"": 2, ""id_vendaitem"": 1}"
"2025-03-25 19:01:03";"{""log"": ""venda_prazo"", ""id_venda"": 2449, ""id_entidade"": 2}"
"2025-03-25 20:35:31";"{""log"": ""venda_prazo"", ""id_venda"": 2450, ""id_entidade"": 1}"
"2025-03-26 08:52:03";"{""log"": ""venda_prazo"", ""id_venda"": 2453, ""id_entidade"": 2}"
"2025-03-26 13:01:40";"{""log"": ""venda_prazo"", ""id_venda"": 2465, ""id_entidade"": 2}"
"2025-03-26 13:02:30";"{""log"": ""venda_prazo"", ""id_venda"": 2466, ""id_entidade"": 2}"
"2025-03-26 18:35:14";"{""log"": ""produto_estoque_add"", ""obs"": ""Ganhou de cliente"", ""qtd"": 5, ""custoun"": 105, ""id_produto"": 4, ""id_entidade"": 1}"
"2025-03-26 18:35:25";"{""log"": ""produto_estoque_secundario_add"", ""obs"": ""Ganhou do cliente"", ""qtd"": 5, ""id_produto"": 4, ""id_entidade"": 1}"
"2025-03-26 18:36:02";"{""log"": ""produto_estoque_secundario_add"", ""obs"": ""Veio 1 troca nos 5 botijões ganhos"", ""qtd"": 1, ""id_produto"": 1, ""id_entidade"": 1}"
"2025-03-26 19:03:45";"{""log"": ""produto_estoque_del"", ""obs"": ""Sumiu cheio com vasilhame"", ""qtd"": 1, ""custoun"": 79, ""id_produto"": 1, ""id_entidade"": 1}"
"2025-03-26 19:04:08";"{""log"": ""produto_estoque_del"", ""obs"": ""Sumiu cheio com vasilhame"", ""qtd"": 1, ""custoun"": 105, ""id_produto"": 4, ""id_entidade"": 1}"
"2025-03-26 19:04:26";"{""log"": ""produto_estoque_secundario_del"", ""obs"": ""Sumiu cheio com vasilhame"", ""qtd"": 1, ""id_produto"": 4, ""id_entidade"": 1}"
"2025-03-27 09:54:52";"{""log"": ""estorno_venda"", ""obs"": ""ERRADO"", ""id_venda"": 2477, ""id_entidade"": 2}"
"2025-03-27 09:55:06";"{""log"": ""venda_prazo"", ""id_venda"": 2478, ""id_entidade"": 2}"
"2025-03-27 09:56:21";"{""log"": ""venda_prazo"", ""id_venda"": 2479, ""id_entidade"": 2}"
"2025-03-27 10:08:13";"{""log"": ""venda_prazo"", ""id_venda"": 2480, ""id_entidade"": 2}"
"2025-03-27 11:34:10";"{""log"": ""estorno_venda"", ""obs"": ""Duplicado"", ""id_venda"": 2482, ""id_entidade"": 2}"
"2025-03-27 11:34:21";"{""log"": ""estorno_venda"", ""obs"": ""ERRADO"", ""id_venda"": 2484, ""id_entidade"": 2}"
"2025-03-27 11:34:35";"{""log"": ""estorno_venda"", ""obs"": ""ERRADO"", ""id_venda"": 2486, ""id_entidade"": 2}"
"2025-03-27 16:40:16";"{""log"": ""estorno_venda"", ""obs"": ""Duplicado"", ""id_venda"": 2490, ""id_entidade"": 2}"
"2025-03-27 17:37:16";"{""log"": ""produto_estoque_add"", ""obs"": ""NF Devolução 256582 27/03"", ""qtd"": 14, ""custoun"": 80.71, ""id_produto"": 1, ""id_entidade"": 1}"
