tab_venda_id_venda;tab_venda_id_vendastatus;tab_venda_id_entidade;tab_venda_id_colaborador;tab_venda_id_caixa;tab_venda_data;tab_venda_frete;tab_venda_valor_servico;tab_venda_obs;tab_venda_mesa;tab_venda_versao
1554;5;500;170;;"2025-02-19 09:20:27";0.00;0.00;;;0
1555;5;501;2;;"2025-02-19 09:36:27";0.00;0.00;;;0
1556;5;290;2;;"2025-02-19 09:37:31";0.00;0.00;;;0
1557;5;305;2;;"2025-02-19 09:45:03";0.00;0.00;;;0
1558;1;;2;;"2025-02-19 09:58:50";0.00;0.00;;;0
1559;5;502;2;;"2025-02-19 10:03:52";0.00;0.00;;;0
1560;5;503;2;;"2025-02-19 10:29:24";0.00;0.00;;;0
1561;5;504;2;;"2025-02-19 10:31:36";0.00;0.00;;;0
1562;5;24;2;;"2025-02-19 10:41:18";0.00;0.00;;;0
1563;5;25;2;;"2025-02-19 10:41:41";0.00;0.00;;;0
1564;5;117;2;;"2025-02-19 10:43:51";0.00;0.00;;;0
1565;5;30;2;;"2025-02-19 10:44:31";0.00;0.00;;;0
1566;5;40;2;;"2025-02-19 11:12:41";0.00;0.00;;;0
1567;5;42;2;52;"2025-02-19 11:19:11";0.00;0.00;;;0
1568;5;110;2;;"2025-02-19 12:03:35";0.00;0.00;;;0
1569;6;30;2;52;"2025-02-19 12:32:15";0.00;0.00;;;0
1570;5;194;2;;"2025-02-19 13:36:17";0.00;0.00;;;0
1571;5;30;2;;"2025-02-19 15:53:08";0.00;0.00;;;0
1572;5;30;2;;"2025-02-19 16:32:35";0.00;0.00;;;0
1573;6;30;2;52;"2025-02-19 17:11:22";0.00;0.00;;;0
1574;1;;2;;"2025-02-19 17:58:19";0.00;0.00;;;0
1575;5;505;2;;"2025-02-19 17:59:36";0.00;0.00;;;0
1576;5;138;2;;"2025-02-19 18:20:59";0.00;0.00;;;0
1577;5;240;2;;"2025-02-19 18:38:25";0.00;0.00;;;0
1578;5;507;2;;"2025-02-19 19:25:07";0.00;0.00;;;0
1579;1;;2;;"2025-02-19 19:29:12";0.00;0.00;;;0
1580;5;139;2;;"2025-02-20 08:08:18";0.00;0.00;;;0
1581;5;158;2;53;"2025-02-20 08:11:18";0.00;0.00;;;0
1582;5;157;2;;"2025-02-20 09:41:21";0.00;0.00;;;0
1583;5;508;2;;"2025-02-20 09:57:43";0.00;0.00;;;0
1584;5;509;2;;"2025-02-20 11:08:59";0.00;0.00;;;0
1585;5;157;2;;"2025-02-20 12:39:16";0.00;0.00;;;0
1586;5;510;2;;"2025-02-20 12:48:39";0.00;0.00;;;0
1587;5;511;2;;"2025-02-20 13:16:35";0.00;0.00;;;0
1588;5;157;2;;"2025-02-20 13:45:26";0.00;0.00;;;0
1589;5;121;2;53;"2025-02-20 14:59:16";0.00;0.00;;;0
1590;1;;2;;"2025-02-20 14:59:43";0.00;0.00;;;0
1591;5;194;2;;"2025-02-20 15:34:24";0.00;0.00;;;0
1592;5;24;2;53;"2025-02-20 15:47:38";0.00;0.00;;;0
1593;7;33;2;53;"2025-02-20 17:29:21";0.00;0.00;"Pedido do dia 7";;0
1594;5;512;2;;"2025-02-20 18:29:10";0.00;0.00;;;0
1595;1;;2;;"2025-02-20 18:50:18";0.00;0.00;;;0
1596;5;51;2;;"2025-02-20 19:48:02";0.00;0.00;;;0
1597;5;31;2;;"2025-02-21 09:02:01";0.00;0.00;;;0
1598;5;121;2;54;"2025-02-21 09:38:36";0.00;0.00;;;0
1599;5;19;2;;"2025-02-21 10:12:26";0.00;0.00;;;0
1600;5;24;2;54;"2025-02-21 10:36:10";0.00;0.00;;;0
1601;5;25;2;;"2025-02-21 10:37:17";0.00;0.00;;;0
1602;5;513;2;;"2025-02-21 10:39:06";0.00;0.00;;;0
1603;5;104;2;;"2025-02-21 11:13:51";0.00;0.00;;;0
1604;5;194;2;;"2025-02-21 11:16:22";0.00;0.00;;;0
1605;5;42;2;54;"2025-02-21 11:57:58";0.00;0.00;;;0
1606;5;40;2;;"2025-02-21 11:59:15";0.00;0.00;;;0
1607;5;229;2;;"2025-02-21 12:00:51";0.00;0.00;;;0
1608;5;30;2;;"2025-02-21 12:01:18";0.00;0.00;;;0
1609;5;223;2;;"2025-02-21 12:01:50";0.00;0.00;;;0
1610;5;33;2;54;"2025-02-21 12:02:24";0.00;0.00;;;0
1611;1;;2;;"2025-02-21 13:24:17";0.00;0.00;;;0
1612;1;;2;;"2025-02-21 14:05:29";0.00;0.00;;;0
1613;5;31;2;54;"2025-02-21 14:43:44";0.00;0.00;;;0
1614;5;202;2;;"2025-02-21 15:08:13";0.00;0.00;;;0
1615;1;;2;;"2025-02-21 15:52:08";0.00;0.00;;;0
1616;1;;2;;"2025-02-21 15:52:16";0.00;0.00;;;0
1617;5;30;2;;"2025-02-21 15:53:29";0.00;0.00;;;0
1618;5;514;2;;"2025-02-21 16:04:38";0.00;0.00;;;0
1619;5;56;2;54;"2025-02-21 16:05:50";0.00;0.00;;;0
1620;1;;2;;"2025-02-21 16:06:49";0.00;0.00;;;0
1621;5;76;2;;"2025-02-21 16:26:07";0.00;0.00;;;0
1622;1;;2;;"2025-02-21 17:47:19";0.00;0.00;;;0
1623;5;157;2;;"2025-02-21 17:48:23";0.00;0.00;;;0
1624;6;515;170;55;"2025-02-21 18:42:08";0.00;0.00;;;0
1625;5;517;170;;"2025-02-21 18:44:46";0.00;0.00;;;0
1626;5;515;170;;"2025-02-21 19:36:01";0.00;0.00;;;0
1627;5;60;2;56;"2025-02-22 08:13:59";0.00;0.00;;;0
1628;5;110;2;;"2025-02-22 08:23:07";0.00;0.00;;;0
1629;5;450;2;;"2025-02-22 08:23:18";0.00;0.00;;;0
1630;6;455;2;56;"2025-02-22 08:59:56";0.00;0.00;;;0
1631;5;455;2;;"2025-02-22 09:00:51";0.00;0.00;;;0
1632;5;518;2;;"2025-02-22 09:03:29";0.00;0.00;;;0
1633;1;;2;;"2025-02-22 09:03:50";0.00;0.00;;;0
1634;5;162;2;;"2025-02-22 09:23:36";0.00;0.00;;;0
1635;5;71;2;;"2025-02-22 09:57:21";0.00;0.00;;;0
1636;5;519;2;;"2025-02-22 10:34:04";0.00;0.00;;;0
1637;5;520;2;;"2025-02-22 10:53:38";0.00;0.00;;;0
1638;5;198;2;;"2025-02-22 10:56:01";0.00;0.00;;;0
1639;5;522;2;;"2025-02-22 11:10:49";0.00;0.00;;;0
1640;5;25;2;;"2025-02-22 11:40:37";0.00;0.00;;;0
1641;5;30;2;;"2025-02-22 11:43:47";0.00;0.00;;;0
1642;5;24;2;;"2025-02-22 11:44:21";0.00;0.00;;;0
1643;5;158;2;56;"2025-02-22 11:44:39";0.00;0.00;;;0
1644;5;31;2;56;"2025-02-22 11:45:11";0.00;0.00;;;0
1645;1;;2;;"2025-02-22 11:52:51";0.00;0.00;;;0
1646;5;523;2;;"2025-02-22 12:17:07";0.00;0.00;;;0
1647;6;456;2;56;"2025-02-22 12:33:26";0.00;0.00;;;0
1648;5;456;2;;"2025-02-22 12:34:38";0.00;0.00;;;0
1649;5;524;2;;"2025-02-22 12:37:45";0.00;0.00;;;0
1650;5;158;2;;"2025-02-22 13:20:42";0.00;0.00;;;0
1651;1;;2;;"2025-02-22 13:37:16";0.00;0.00;;;0
1652;5;194;2;;"2025-02-22 13:46:38";0.00;0.00;;;0
1653;6;463;2;56;"2025-02-22 13:48:25";0.00;0.00;;;0
1654;5;463;2;;"2025-02-22 13:49:44";0.00;0.00;;;0
1655;5;158;2;;"2025-02-22 13:53:21";0.00;0.00;;;0
1656;5;138;2;;"2025-02-22 14:03:58";0.00;0.00;;;0
1657;5;19;2;;"2025-02-22 14:21:08";0.00;0.00;;;0
1658;5;525;2;;"2025-02-22 15:34:46";0.00;0.00;;;0
1659;5;121;2;56;"2025-02-22 15:48:20";0.00;0.00;;;0
1660;5;19;2;;"2025-02-22 15:50:43";0.00;0.00;;;0
1661;5;526;1;;"2025-02-22 16:09:06";0.00;0.00;;;0
1662;6;484;2;56;"2025-02-22 16:13:12";0.00;0.00;;;0
1663;5;484;2;;"2025-02-22 16:16:09";0.00;0.00;;;0
1664;5;121;2;56;"2025-02-22 16:27:38";0.00;0.00;;;0
1665;6;121;2;56;"2025-02-22 16:27:53";0.00;0.00;;;0
1666;1;;2;;"2025-02-22 17:07:51";0.00;0.00;;;0
1667;5;30;2;;"2025-02-22 17:49:06";0.00;0.00;;;0
1668;5;527;2;;"2025-02-22 19:20:27";0.00;0.00;;;0
1669;5;528;2;;"2025-02-22 19:39:47";0.00;0.00;;;0
1670;5;529;2;;"2025-02-22 19:59:07";0.00;0.00;;;0
1671;5;530;2;;"2025-02-23 08:56:10";0.00;0.00;;;0
1672;5;531;2;;"2025-02-23 09:04:23";0.00;0.00;;;0
1673;1;;2;;"2025-02-23 09:04:41";0.00;0.00;;;0
1674;5;532;2;;"2025-02-23 09:48:58";0.00;0.00;;;0
1675;5;157;2;;"2025-02-23 09:55:45";0.00;0.00;;;0
1676;5;534;2;;"2025-02-23 10:18:18";0.00;0.00;;;0
1677;5;304;2;;"2025-02-23 10:37:50";0.00;0.00;;;0
1678;5;536;2;;"2025-02-23 10:56:13";0.00;0.00;;;0
1679;5;121;2;57;"2025-02-23 11:02:52";0.00;0.00;;;0
1680;5;31;2;57;"2025-02-23 11:30:24";0.00;0.00;;;0
1681;6;4;2;57;"2025-02-23 11:48:11";0.00;0.00;;;0
1682;1;;2;;"2025-02-23 11:48:37";0.00;0.00;;;0
1683;1;;2;;"2025-02-23 11:52:46";0.00;0.00;;;0
1684;5;537;2;;"2025-02-23 12:20:08";0.00;0.00;;;0
1685;5;121;2;57;"2025-02-23 12:23:16";0.00;0.00;;;0
1686;5;157;2;;"2025-02-23 12:33:35";0.00;0.00;;;0
1687;5;19;2;;"2025-02-23 12:34:45";0.00;0.00;;;0
1688;5;538;2;;"2025-02-23 13:03:18";0.00;0.00;;;0
1689;5;157;2;;"2025-02-23 13:18:33";0.00;0.00;;;0
1690;5;19;2;;"2025-02-23 13:19:37";0.00;0.00;;;0
1691;6;492;2;58;"2025-02-24 08:23:57";0.00;0.00;;;0
1692;5;492;2;;"2025-02-24 08:24:20";0.00;0.00;;;0
1693;5;540;2;;"2025-02-24 08:26:46";0.00;0.00;;;0
1694;5;541;2;;"2025-02-24 08:52:58";0.00;0.00;;;0
1695;5;24;2;58;"2025-02-24 09:03:42";0.00;0.00;;;0
1696;5;31;2;58;"2025-02-24 09:09:37";0.00;0.00;;;0
1697;5;109;2;;"2025-02-24 09:50:48";0.00;0.00;;;0
1698;5;19;2;;"2025-02-24 09:55:12";0.00;0.00;;;0
1699;5;19;2;58;"2025-02-24 10:10:03";0.00;0.00;;;0
1700;5;542;2;;"2025-02-24 10:27:46";0.00;0.00;;;0
1701;6;543;2;58;"2025-02-24 10:45:01";0.00;0.00;;;0
1702;5;25;2;;"2025-02-24 10:45:54";0.00;0.00;;;0
1703;6;493;2;58;"2025-02-24 11:27:25";0.00;0.00;;;0
1704;5;493;2;;"2025-02-24 11:27:53";0.00;0.00;;;0
1705;5;138;2;;"2025-02-24 11:30:09";0.00;0.00;;;0
1706;5;42;2;58;"2025-02-24 11:45:32";0.00;0.00;;;0
1707;5;116;2;;"2025-02-24 11:46:02";0.00;0.00;;;0
1708;5;30;2;;"2025-02-24 11:46:29";0.00;0.00;;;0
1709;5;72;2;;"2025-02-24 11:50:21";0.00;0.00;;;0
1710;5;546;2;;"2025-02-24 12:02:21";0.00;0.00;;;0
1711;5;543;2;;"2025-02-24 12:07:35";0.00;0.00;;;0
1712;5;547;2;;"2025-02-24 12:16:44";0.00;0.00;;;0
1713;1;;2;;"2025-02-24 13:31:46";0.00;0.00;;;0
1714;5;79;2;;"2025-02-24 13:48:13";0.00;0.00;;;0
1715;5;30;2;;"2025-02-24 16:06:50";0.00;0.00;;;0
1716;5;137;2;58;"2025-02-24 17:09:46";0.00;0.00;;;0
1717;5;75;2;;"2025-02-24 17:10:13";0.00;0.00;;;0
1718;5;76;2;;"2025-02-24 17:10:41";0.00;0.00;;;0
1719;5;548;2;;"2025-02-24 17:13:25";0.00;0.00;;;0
1720;6;132;2;58;"2025-02-24 18:04:58";0.00;0.00;;;0
1721;5;549;2;;"2025-02-24 18:18:45";0.00;0.00;;;0
1722;5;121;2;58;"2025-02-24 18:30:35";0.00;0.00;;;0
1723;1;;2;;"2025-02-24 18:57:22";0.00;0.00;;;0
1724;13;90;1;58;"2025-02-24 19:12:45";0.00;0.00;;;0
1725;5;550;1;;"2025-02-24 19:15:01";0.00;0.00;;;0
1726;5;305;2;;"2025-02-24 20:08:15";0.00;0.00;;;0
1727;5;132;2;;"2025-02-25 08:02:18";0.00;0.00;;;0
1728;5;553;2;;"2025-02-25 08:16:17";0.00;0.00;;;0
1729;5;19;2;;"2025-02-25 08:49:32";0.00;0.00;;;0
1730;5;31;2;59;"2025-02-25 09:02:12";0.00;0.00;;;0
1731;6;497;2;59;"2025-02-25 10:00:08";0.00;0.00;;;0
1732;5;497;2;;"2025-02-25 10:00:35";0.00;0.00;;;0
1733;5;25;2;;"2025-02-25 10:23:14";0.00;0.00;;;0
1734;5;110;2;;"2025-02-25 10:50:58";0.00;0.00;;;0
1735;6;110;2;59;"2025-02-25 11:11:07";0.00;0.00;;;0
1736;6;506;2;59;"2025-02-25 11:18:15";0.00;0.00;;;0
1737;5;506;2;;"2025-02-25 11:18:36";0.00;0.00;;;0
1738;5;511;2;;"2025-02-25 11:38:20";0.00;0.00;;;0
1739;5;6;2;;"2025-02-25 12:15:47";0.00;0.00;;;0
1740;5;554;2;;"2025-02-25 13:04:50";0.00;0.00;;;0
1741;5;33;2;59;"2025-02-25 13:05:23";0.00;0.00;;;0
1742;5;30;2;;"2025-02-25 13:05:38";0.00;0.00;;;0
1743;1;;2;;"2025-02-25 13:16:16";0.00;0.00;;;0
1744;5;121;2;59;"2025-02-25 14:26:19";0.00;0.00;;;0
1745;5;521;2;;"2025-02-25 16:06:14";0.00;0.00;;;0
1746;6;521;2;59;"2025-02-25 16:06:54";0.00;0.00;;;0
1747;5;121;2;59;"2025-02-25 16:14:17";0.00;0.00;;;0
1748;1;;2;;"2025-02-25 18:07:29";0.00;0.00;;;0
1749;1;;2;;"2025-02-25 18:58:21";0.00;0.00;;;0
1750;5;121;2;59;"2025-02-25 19:44:00";0.00;0.00;;;0
1751;5;555;2;;"2025-02-26 08:15:22";0.00;0.00;;;0
1752;6;516;2;60;"2025-02-26 08:47:54";0.00;0.00;;;0
1753;6;516;2;60;"2025-02-26 08:49:26";0.00;0.00;;;0
1754;5;25;2;;"2025-02-26 09:20:21";0.00;0.00;;;0
1755;6;31;2;60;"2025-02-26 09:29:02";0.00;0.00;;;0
1756;5;31;2;60;"2025-02-26 09:31:23";0.00;0.00;;;0
1757;5;302;2;;"2025-02-26 09:32:14";0.00;0.00;;;0
1758;6;533;2;60;"2025-02-26 10:20:44";0.00;0.00;;;0
1759;5;533;2;;"2025-02-26 10:21:33";0.00;0.00;;;0
1760;5;552;2;;"2025-02-26 10:33:16";0.00;0.00;;;0
1761;6;545;2;60;"2025-02-26 10:38:39";0.00;0.00;;;0
1762;5;545;2;;"2025-02-26 10:39:58";0.00;0.00;;;0
1763;5;117;2;;"2025-02-26 10:42:05";0.00;0.00;;;0
1764;5;30;2;;"2025-02-26 10:45:08";0.00;0.00;;;0
1765;5;229;2;;"2025-02-26 10:52:46";0.00;0.00;;;0
1766;5;42;2;60;"2025-02-26 10:54:25";0.00;0.00;;;0
1767;6;535;2;60;"2025-02-26 11:10:00";0.00;0.00;;;0
1768;5;535;2;;"2025-02-26 11:10:33";0.00;0.00;;;0
1769;5;60;2;60;"2025-02-26 11:47:35";0.00;0.00;;;0
1770;5;157;2;;"2025-02-26 12:08:06";0.00;0.00;;;0
1771;5;556;2;;"2025-02-26 12:56:58";0.00;0.00;;;0
1772;5;557;1;;"2025-02-26 13:51:47";0.00;0.00;;;0
1773;1;;2;;"2025-02-26 15:49:36";0.00;0.00;;;0
1774;5;121;2;60;"2025-02-26 16:13:49";0.00;0.00;;;0
1775;5;558;2;;"2025-02-26 16:45:22";0.00;0.00;;;0
1776;5;24;2;;"2025-02-26 16:47:22";0.00;0.00;;;0
1777;5;76;2;;"2025-02-26 16:48:00";0.00;0.00;;;0
1778;5;319;2;;"2025-02-26 18:52:15";0.00;0.00;;;0
1779;6;539;2;60;"2025-02-26 18:54:03";0.00;0.00;;;0
1780;5;539;2;;"2025-02-26 18:54:37";0.00;0.00;;;0
1781;5;559;2;;"2025-02-27 07:58:38";0.00;0.00;;;0
1782;5;560;2;;"2025-02-27 08:04:55";0.00;0.00;;;0
1783;2;;2;61;"2025-02-27 08:40:52";0.00;0.00;;;0
1784;5;561;2;;"2025-02-27 08:44:13";0.00;0.00;;;0
1785;5;31;2;61;"2025-02-27 09:01:51";0.00;0.00;;;0
1786;5;138;2;;"2025-02-27 09:27:49";0.00;0.00;;;0
1787;5;25;2;;"2025-02-27 09:57:53";0.00;0.00;;;0
1788;5;562;2;;"2025-02-27 10:06:42";0.00;0.00;;;0
1789;1;;2;;"2025-02-27 10:41:24";0.00;0.00;;;0
1790;5;19;2;;"2025-02-27 10:58:23";0.00;0.00;;;0
1791;5;93;2;;"2025-02-27 11:08:41";0.00;0.00;;;0
1792;5;30;2;;"2025-02-27 11:34:26";0.00;0.00;;;0
1793;1;;2;;"2025-02-27 11:58:35";0.00;0.00;;;0
1794;6;563;2;61;"2025-02-27 12:56:47";0.00;0.00;;;0
1795;5;565;2;;"2025-02-27 13:04:44";0.00;0.00;;;0
1796;5;79;2;;"2025-02-27 13:41:32";0.00;0.00;;;0
1797;1;;2;;"2025-02-27 13:58:08";0.00;0.00;;;0
1798;5;30;2;;"2025-02-27 14:00:49";0.00;0.00;;;0
1799;5;121;2;61;"2025-02-27 16:40:19";0.00;0.00;;;0
1800;6;543;2;61;"2025-02-27 17:58:54";0.00;0.00;;;0
1801;5;543;2;;"2025-02-27 17:59:54";0.00;0.00;;;0
1802;5;30;2;;"2025-02-27 18:00:52";0.00;0.00;;;0
1803;5;157;2;;"2025-02-27 18:08:58";0.00;0.00;;;0
1804;1;;2;;"2025-02-27 19:17:23";0.00;0.00;;;0
1805;5;544;2;;"2025-02-27 19:46:54";0.00;0.00;;;0
1806;6;544;2;61;"2025-02-27 19:47:28";0.00;0.00;;;0
1807;1;;2;;"2025-02-27 20:17:15";0.00;0.00;;;0
1808;5;121;2;61;"2025-02-27 20:17:26";0.00;0.00;;;0
1809;1;;2;;"2025-02-28 09:07:25";0.00;0.00;;;0
1810;5;19;2;;"2025-02-28 09:19:18";0.00;0.00;;;0
1811;5;24;2;;"2025-02-28 09:39:08";0.00;0.00;;;0
1812;5;25;2;;"2025-02-28 09:39:24";0.00;0.00;;;0
1813;5;31;2;62;"2025-02-28 10:39:33";0.00;0.00;;;0
1814;13;42;2;62;"2025-02-28 10:40:17";0.00;0.00;;;0
1815;5;40;2;;"2025-02-28 10:46:40";0.00;0.00;;;0
1816;5;30;2;;"2025-02-28 10:46:58";0.00;0.00;;;0
1817;5;566;2;;"2025-02-28 11:01:36";0.00;0.00;;;0
1818;1;;2;;"2025-02-28 11:21:43";0.00;0.00;;;0
1819;5;21;2;;"2025-02-28 11:35:44";0.00;0.00;;;0
1820;5;567;2;;"2025-02-28 12:21:18";0.00;0.00;;;0
1821;5;568;2;;"2025-02-28 12:37:02";0.00;0.00;;;0
1822;5;30;2;;"2025-02-28 15:01:54";0.00;0.00;;;0
1823;5;72;2;;"2025-02-28 15:02:57";0.00;0.00;;;0
1824;6;74;2;62;"2025-02-28 16:19:48";0.00;0.00;;;0
1825;6;184;2;62;"2025-02-28 16:22:22";0.00;0.00;;;0
1826;5;74;2;;"2025-02-28 16:22:54";0.00;0.00;;;0
1827;5;76;2;;"2025-02-28 16:23:59";0.00;0.00;;;0
1828;5;75;2;;"2025-02-28 16:24:34";0.00;0.00;;;0
1829;5;570;2;;"2025-02-28 16:28:16";0.00;0.00;;;0
1830;5;30;2;;"2025-02-28 17:51:43";0.00;0.00;;;0
1831;5;571;2;;"2025-02-28 17:52:34";0.00;0.00;;;0
1832;5;523;2;;"2025-02-28 17:58:38";0.00;0.00;;;0
1833;5;572;2;;"2025-02-28 18:07:15";0.00;0.00;;;0
1834;1;;2;;"2025-02-28 18:55:54";0.00;0.00;;;0
1835;5;121;2;62;"2025-02-28 19:02:43";0.00;0.00;;;0
1836;5;56;2;;"2025-03-01 08:16:22";0.00;0.00;;;0
1837;5;132;2;;"2025-03-01 08:17:03";0.00;0.00;;;0
1838;5;569;2;;"2025-03-01 08:22:09";0.00;0.00;;;0
1839;1;;2;;"2025-03-01 08:38:02";0.00;0.00;;;0
1840;5;573;2;;"2025-03-01 08:44:46";0.00;0.00;;;0
1841;5;574;2;;"2025-03-01 08:57:00";0.00;0.00;;;0
1842;5;19;2;;"2025-03-01 09:00:38";0.00;0.00;;;0
1843;1;;2;;"2025-03-01 09:24:51";0.00;0.00;;;0
1844;5;575;2;;"2025-03-01 09:25:28";0.00;0.00;;;0
1845;1;;2;;"2025-03-01 09:26:05";0.00;0.00;;;0
1846;5;576;2;;"2025-03-01 11:20:04";0.00;0.00;;;0
1847;1;;2;;"2025-03-01 11:32:52";0.00;0.00;;;0
1848;1;;2;;"2025-03-01 12:09:32";0.00;0.00;;;0
1849;5;577;2;;"2025-03-01 12:15:11";0.00;0.00;;;0
1850;13;121;2;63;"2025-03-01 12:18:26";0.00;0.00;;;0
1851;6;25;2;63;"2025-03-01 12:20:34";0.00;0.00;;;0
1852;5;578;2;;"2025-03-01 12:24:16";0.00;0.00;;;0
1853;5;579;2;;"2025-03-01 12:28:18";0.00;0.00;;;0
1854;5;31;2;63;"2025-03-01 12:29:16";0.00;0.00;;;0
1855;6;31;2;63;"2025-03-01 12:29:40";0.00;0.00;;;0
1856;6;25;2;63;"2025-03-01 12:30:14";0.00;0.00;;;0
1857;5;25;2;63;"2025-03-01 12:30:44";0.00;0.00;;;0
1858;5;158;2;63;"2025-03-01 12:36:55";0.00;0.00;;;0
1859;5;33;2;63;"2025-03-01 12:37:22";0.00;0.00;;;0
1860;5;30;2;;"2025-03-01 12:37:51";0.00;0.00;;;0
1861;6;290;2;63;"2025-03-01 13:05:28";0.00;0.00;;;0
1862;1;;2;;"2025-03-01 13:19:06";0.00;0.00;;;0
1863;5;48;1;;"2025-03-01 13:23:25";0.00;0.00;;;0
1864;1;;2;;"2025-03-01 14:03:01";0.00;0.00;;;0
1865;5;580;2;;"2025-03-01 14:43:15";0.00;0.00;;;0
1866;1;;2;;"2025-03-01 15:37:52";0.00;0.00;;;0
1867;5;581;2;;"2025-03-01 15:51:56";0.00;0.00;;;0
1868;5;76;2;;"2025-03-01 15:59:34";0.00;0.00;;;0
1869;5;24;2;;"2025-03-01 16:03:52";0.00;0.00;;;0
1870;5;157;2;;"2025-03-01 16:32:50";0.00;0.00;;;0
1871;5;30;2;;"2025-03-01 16:52:36";0.00;0.00;;;0
1872;6;30;2;63;"2025-03-01 16:53:00";0.00;0.00;;;0
1873;5;30;2;;"2025-03-01 17:05:58";0.00;0.00;;;0
1874;5;582;2;;"2025-03-01 17:25:07";0.00;0.00;;;0
1875;5;583;2;;"2025-03-01 17:36:10";0.00;0.00;;;0
1876;5;158;2;;"2025-03-01 17:50:47";0.00;0.00;;;0
1877;5;30;2;;"2025-03-01 19:19:21";0.00;0.00;;;0
1878;13;42;2;63;"2025-03-01 19:20:09";0.00;0.00;;;0
1879;5;290;2;63;"2025-03-01 20:05:17";0.00;0.00;;;0
1880;1;;170;;"2025-03-02 09:13:18";0.00;0.00;;;0
1881;1;;170;;"2025-03-02 10:45:46";0.00;0.00;;;0
1882;5;585;170;;"2025-03-02 10:50:08";0.00;0.00;;;0
1883;5;586;170;;"2025-03-02 11:00:56";0.00;0.00;;;0
1884;5;587;170;;"2025-03-02 11:33:50";0.00;0.00;;;0
1885;1;;170;;"2025-03-02 12:19:16";0.00;0.00;;;0
1886;5;121;170;64;"2025-03-02 12:31:39";0.00;0.00;;;0
1887;5;588;1;;"2025-03-02 12:44:34";0.00;0.00;;;0
1888;6;67;170;64;"2025-03-02 13:05:44";0.00;0.00;;;0
1889;5;590;170;;"2025-03-02 13:20:47";0.00;0.00;;;0
1890;1;;170;;"2025-03-02 13:21:21";0.00;0.00;;;0
1891;5;591;1;;"2025-03-02 13:25:55";0.00;0.00;;;0
1892;6;592;170;64;"2025-03-02 13:26:09";0.00;0.00;;;0
1893;5;593;170;;"2025-03-02 13:39:12";0.00;0.00;;;0
1894;6;551;170;65;"2025-03-02 14:01:54";0.00;0.00;;;0
1895;5;551;170;;"2025-03-02 14:02:13";0.00;0.00;;;0
1896;5;10;170;;"2025-03-02 14:34:05";0.00;0.00;;;0
1897;1;;170;;"2025-03-02 14:38:48";0.00;0.00;;;0
1898;1;;170;;"2025-03-02 14:39:27";0.00;0.00;;;0
1899;5;592;170;;"2025-03-02 14:59:31";0.00;0.00;;;0
1900;5;304;170;;"2025-03-03 08:19:43";0.00;0.00;;;0
1901;5;31;170;65;"2025-03-03 09:18:34";0.00;0.00;;;0
1902;5;72;170;;"2025-03-03 09:22:31";0.00;0.00;;;0
1903;5;19;170;;"2025-03-03 09:36:37";0.00;0.00;;;0
1904;5;595;170;;"2025-03-03 09:47:37";0.00;0.00;;;0
1905;5;157;2;;"2025-03-03 10:33:00";0.00;0.00;;;0
1906;5;60;2;65;"2025-03-03 10:42:08";0.00;0.00;;;0
1907;5;110;2;;"2025-03-03 10:47:08";0.00;0.00;;;0
1908;6;25;2;65;"2025-03-03 10:48:14";0.00;0.00;;;0
1909;5;25;2;;"2025-03-03 10:57:37";0.00;0.00;;;0
1910;13;42;2;65;"2025-03-03 11:17:34";0.00;0.00;;;0
1911;5;40;2;;"2025-03-03 11:18:13";0.00;0.00;;;0
1912;5;116;2;;"2025-03-03 11:21:02";0.00;0.00;;;0
1913;5;229;2;;"2025-03-03 11:21:28";0.00;0.00;;;0
1914;5;30;2;;"2025-03-03 11:22:01";0.00;0.00;;;0
1915;5;223;2;;"2025-03-03 11:22:55";0.00;0.00;;;0
1916;5;299;2;;"2025-03-03 11:31:06";0.00;0.00;;;0
1917;1;;2;;"2025-03-03 11:35:04";0.00;0.00;;;0
1918;5;121;2;65;"2025-03-03 11:46:03";0.00;0.00;;;0
1919;5;596;2;;"2025-03-03 12:27:56";0.00;0.00;;;0
1920;5;157;2;;"2025-03-03 13:14:35";0.00;0.00;;;0
1921;1;;2;;"2025-03-03 13:24:59";0.00;0.00;;;0
1922;5;158;2;;"2025-03-03 14:10:11";0.00;0.00;;;0
1923;5;24;2;65;"2025-03-03 14:19:56";0.00;0.00;;;0
1924;5;597;2;;"2025-03-03 14:49:15";0.00;0.00;;;0
1925;1;;2;;"2025-03-03 15:36:07";0.00;0.00;;;0
1926;5;121;2;65;"2025-03-03 16:08:28";0.00;0.00;;;0
1927;5;76;2;;"2025-03-03 16:34:33";0.00;0.00;;;0
1928;1;;2;;"2025-03-03 16:37:06";0.00;0.00;;;0
1929;5;598;2;;"2025-03-03 17:04:09";0.00;0.00;;;0
1930;5;157;2;;"2025-03-03 18:51:44";0.00;0.00;;;0
1931;5;599;2;;"2025-03-03 19:16:33";0.00;0.00;;;0
1932;6;600;2;65;"2025-03-03 19:26:42";0.00;0.00;;;0
1933;5;601;2;;"2025-03-03 19:38:53";0.00;0.00;;;0
1934;5;602;2;;"2025-03-04 08:29:04";0.00;0.00;;;0
1935;1;;2;;"2025-03-04 08:36:58";0.00;0.00;;;0
1936;1;;2;;"2025-03-04 08:46:25";0.00;0.00;;;0
1937;5;157;2;;"2025-03-04 09:31:51";0.00;0.00;;;0
